text,topic,likes
The 2 people I respect in the ai field!,AI,1
"Great discussion. I have a question: why is John’s name not included in the description section? Currently, I only see Sundar and Demis’ names listed",AI,3
"Fake topic :) There is no ""India Impact"" - not enough electricity, not enough compute resources, zero semicon foundry, writing wrappers for US and Chinese models, ... nothing to show except the Chinese robodog 😂",AI,3
How do you employee 1 Bn people with AI cutting jobs ? just see third party services ..,AI,0
Hope students should get jobs which they deserves ❤❤❤,AI,0
"Let's come tomorrow, high hope.",AI,1
Who are noticed that sundar and demis both open the bottle and just kept why they do it😅,AI,6
"How can we solve or eliminate, limit itemized deduction on investment due to higher cost of borrowing due to higher rate interest rate correct to balance of payment deficit. Amen.",AI,0
"For IT companies Margin squeeze , Manpower squeeze and Time to market squeeze.Whichever company intelligently achieves all three is going to survive the long time ....employees should be into many things in their companies instead of sticking to one domain to save their job....Demis told the right thing get AI more into new segments to help manking and oppertunites",AI,1
AI will be good for India and it will be a detrimental too.  They will now need to embark on controlling the growth of their population. AI will bring efficiencies and that means more people on the bread line.,AI,0
"It was an excellent and insightful debate and the host had a sophisticated and professional approach while speaking with Big Tech leaders. I feel there should have been questions on environmental impact of massive AI Compute infrastructure and steps to mitigate that. India will be certainly a big AI Global hub in a decade or half. I liked the last question asked by the host and wonderful answer by the Alphabet CEO, Sundar P.",AI,1
"indians build great softwares, web2 platforms, and public roads in the US and UAE, but not for themselves in India lol",AI,0
Great questions asked. Amazing. Well done. Kudos to the host.,AI,0
Her voice is so annoying,AI,0
"Application of AI in giving judgement in court is very much feasible, required and will reduce court cases going on for decades. AI agents should replace useless judges and advocates who purposely give next dates.",AI,1
"Why a light boy handles camera in an important debate ? 😢😢
Lack of administration , punctuality and management results unprofessionalism and chaotic outcome !!",AI,2
Questions are already shared before asking or on spot?,AI,0
Kudos to Great Host for asking such meaningful question. Even SME's aren't left behind.,AI,1
Chinese bots on its mission 😂😂in comments section,AI,0
Excellent discussion. Thought provoking and insightful.,AI,0
"If we are a leader in the Global South, why aren't we solving the problems like air/environmental pollution which is impacting the health of evry citizen of this country - and I'm not talking about AI enabled air purifiers.",AI,4
a anchor who knows what to ask.. kudos,AI,0
Another eye washing of Joomla ji before election 😂. Another scam from investments.,AI,0
India needs one important Summit on cleanliness every year,AI,17
The cameraman realized after 1 minute his camera is not AI he has to pan and zoom or he must have thought sundar must be speaking for one hour,AI,16
"My AI ChatGPT account was turned off out of the blue. No warning. All my innovative ideas are gone in the blink of an eye. My account will be reviewed by individuals, so technically, they are no longer mine. 
Worst of all My AI that was well-trained in every aspect of those ideas is gone.",AI,0
"They only mean business...they actually know the reality but won't say anything, just to propagate business in India.",AI,0
Indians don't need ai. Need government to take care of the people.,AI,0
"Demis Hassabis is a real gem and he has done great work for humanity. And you don't ask an AI company ""is AI a bubble?"" 😂. A salesman will never say bad words about the product he is selling.",AI,3
"Good and succinct questions and good answers as well. Of course the big elephant in the room questions were always answered with positivity and subtleness that they were not really answered. I guess we still have ways to go before we can be bluntly honest about things. Even as we want to accelerate creation of a cure for cancer, the technology will be used for all other meaningful and mean tasks as well. With the eye on a loftier goal and with selfishness everywhere, the journey for humans is not going to be any different than what it already has been, and the hope is that it doesn't go south. Robotics is already here. Enhanced with AI & AGI, I am guessing we won't have control any more.",AI,0
"🎯💎🏆 Great insightful & fruitful video 🏆💎🎯

लोकः समस्ताः सुखिनो भवन्तु
( May all beings lead prosperous life across Globe 🌍 )",AI,2
