text,topic,likes,clean_text,label
Where is US Armada. About which President Trump was talking over and over again.,War,2,us armada president trump talking,2
Why does the failed democracy of America get to be the world's 'police'? What gives any country the right to unilaterally kidnap or murder leaders and bomb civilians?,War,50,failed democracy america get worlds police gives country right unilaterally kidnap murder leaders bomb civilians,0
Trump miscalculation on this war.,War,0,trump miscalculation war,2
"Golf country's will now understand America cannot protect them, America can only protect evil Israel with all costs 😢",War,2,golf countrys understand america cannot protect america protect evil israel costs,0
I agree with Megan but she’s still a maga fanatical ..,War,0,agree megan shes still maga fanatical,2
"US is full responsible for this war, in India Gas crisis now, prices hiked much, world all leader also responsible for it, because of their silence on US invasion on Iran",War,0,us full responsible war india gas crisis prices hiked much world leader also responsible silence us invasion iran,1
There are boots on the ground. The Kurdish people are fighting.,War,0,boots ground kurdish people fighting,2
"9/11?? 
Wouldn’t be a surprise if that was an inside job by the American government .. they got $2.1 trillion dollars in war budgets after that. I wonder if all that money went where it was supposed to.",War,1,wouldnt surprise inside job american government got trillion dollars war budgets wonder money went supposed,2
What has Iran done to deserve this aggression towards Iran???????,War,1,iran done deserve aggression towards iran,2
While the Supreme leader in Iran Coma ?,War,0,supreme leader iran coma,0
Israel wishes to demolish Al-Aqsa and build the Third Temple. Let the Antichrist come its the ultimately destination.,War,0,israel wishes demolish alaqsa build third temple let antichrist come ultimately destination,2
They must be considering a nuke.,War,0,must considering nuke,2
They should  call USA instead America is the all continent.,War,23,call usa instead america continent,2
"Simple words, ""US runs by Realtors  & Brokers now and no more philosophical excuse"". Correct government and respect the rule of laws.",War,7,simple words us runs realtors brokers philosophical excuse correct government respect rule laws,0
Al Qaedeera doesn't deserve a station in the US... only Iran,War,0,al qaedeera doesnt deserve station us iran,2
should Jared Kushner step aside? after all he and his family have close personal ties with bibi...the appearance of bias should not cloud any decisions made by the Trump administration.,War,11,jared kushner step aside family close personal ties bibithe appearance bias cloud decisions made trump administration,2
"Allah hu Akbar 
Iran excellent Retaliation 
US Israel withdrawals war than Go back unconditional basis.
Live long life IRGC 
Boycott Americans Israeli products always.
God bless palastine 
Al Jazeera News fearless honestly truth genuinely ground reporting bureau.",War,0,allah hu akbar iran excellent retaliation us israel withdrawals war go back unconditional basis live long life irgc boycott americans israeli products always god bless palastine al jazeera news fearless honestly truth genuinely ground reporting bureau,1
Kushner and Witkoff knew squat about nuclear and on their misunderstanding and Netanyahu’s urging called Trump [Caligula] to declare war. The lunatics have taken over the asylum.,War,1,kushner witkoff knew squat nuclear misunderstanding netanyahus urging called trump caligula declare war lunatics taken asylum,2
"""We're waiting for Matt Gaetz to announce that he's hired Sammy Davis Jr. as his sidekick ...""",War,2,waiting matt gaetz announce hes hired sammy davis jr sidekick,2
Ground troops will vanish like insects,War,0,ground troops vanish like insects,2
Soon Iran will be begging for food.  It's coming.  Keep watching.  For Israel has spoken.,War,0,soon iran begging food coming keep watching israel spoken,2
I just love Full Team Coverage.,War,5,love full team coverage,1
"Monte Hall died, so we can't make a deal.",War,3,monte hall died cant make deal,2
"Sorry world, my president is whyte trash",War,0,sorry world president whyte trash,0
We had a debate ?,War,6,debate,2
"America doesn't win this war, Taco Trump will run with his tale,,,,,,",War,10,america doesnt win war taco trump run tale,1
They call it conflict till missles rain down pn US,War,6,call conflict till missles rain pn us,2
Usa is not only consumer USA is thieve too they go to Muslim countries and steal there oil.,War,26,usa consumer usa thieve go muslim countries steal oil,2
You believe in MAGA! Are you dopey?,War,0,believe maga dopey,2
"This is extraordinary coverage on this topic, amazing analysis. Thank you Aljazeera TV.",War,26,extraordinary coverage topic amazing analysis thank aljazeera tv,1
"Despite We Support Trump Against The Hypocrite Democrats , We Support Iran Against Trump and Israel .
America for Americans . Jerusalem and Telaviv for Palestinians.",War,2,despite support trump hypocrite democrats support iran trump israel america americans jerusalem telaviv palestinians,2
Go in the name of Jesus we will pray  almighty God,War,1,go name jesus pray almighty god,2
